AIRPORT_ID,YEAR,MONTH,DAY_OF_MONTH,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,field1,FL_DATE,DurationofEvent,DurationinMinutes
23707,2018,5,14,5/14/2018,B6,20409,B6,N715JB,563,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,611,11,11,0,0,0600-0659,23,634,0,,0,182,187,159,1,1182,5,0,,,,,,,,7,5/14/2018,0 days 14:53:00.000000000,893
23708,2018,5,14,5/14/2018,B6,20409,B6,N266JB,906,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1044,1343,179,179,1,11,1000-1059,33,1416,0,,0,135,139,102,1,740,3,0,,,,,,,,7,5/14/2018,0 days 14:53:00.000000000,893
23709,2018,5,14,5/14/2018,B6,20409,B6,N283JB,1012,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,949,1231,162,162,1,10,0900-0959,39,1310,0,,0,139,153,109,1,867,4,0,,,,,,,,7,5/14/2018,0 days 14:53:00.000000000,893
23710,2018,5,14,5/14/2018,B6,20409,B6,N374JB,1106,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1825,3,338,338,1,12,1800-1859,19,22,0,,0,139,134,107,1,740,3,0,1904,106,106,,,,,7,5/14/2018,0 days 14:53:00.000000000,893
23711,2018,5,15,5/15/2018,B6,20409,B6,N661JB,312,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1249,1424,95,95,1,6,1200-1259,19,1443,0,,0,145,188,154,1,867,4,0,,,,,,,,8,5/15/2018,0 days 02:00:00.000000000,120
23712,2018,5,15,5/15/2018,B6,20409,B6,N504JB,606,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2050,2233,103,103,1,6,2000-2059,19,2252,0,,0,134,124,95,1,740,3,0,,,,,,,,8,5/15/2018,0 days 02:00:00.000000000,120
23713,2018,5,15,5/15/2018,B6,20409,B6,N179JB,1012,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,949,1053,64,64,1,4,0900-0959,23,1116,0,,0,139,134,105,1,867,4,0,,,,,,,,8,5/15/2018,0 days 02:00:00.000000000,120
23714,2018,5,15,5/15/2018,B6,20409,B6,N228JB,1106,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1825,2039,134,134,1,8,1800-1859,16,2055,0,,0,139,117,96,1,740,3,0,,,,,,,,8,5/15/2018,0 days 02:00:00.000000000,120
23755,2018,6,26,6/26/2018,AS,19930,AS,N247AK,21,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1925,2153,148,148,1,9,1900-1959,22,2215,0,,0,278,268,243,1,1721,7,0,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23756,2018,6,26,6/26/2018,AS,19930,AS,N273AK,23,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,800,805,5,5,0,0,0800-0859,45,850,0,,0,277,299,250,1,1721,7,0,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23757,2018,6,26,6/26/2018,AS,19930,AS,N277AK,29,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1405,1509,64,64,1,4,1400-1459,39,1548,0,,0,276,297,251,1,1721,7,0,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23758,2018,6,26,6/26/2018,AS,19930,AS,N495AS,51,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1720,2026,186,186,1,12,1700-1759,35,2101,0,,0,276,291,246,1,1721,7,52,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23759,2018,6,26,6/26/2018,AS,19930,AS,N614AS,139,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,950,1542,352,352,1,12,0900-0959,36,1618,0,,0,401,393,354,1,2846,11,0,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23760,2018,6,26,6/26/2018,AS,19930,AS,N428AS,687,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1539,2058,319,319,1,12,1500-1559,23,2121,0,,0,270,276,247,1,1739,7,319,1815,101,101,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23761,2018,6,26,6/26/2018,AS,19930,AS,N639VA,1201,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,820,840,20,20,1,1,0800-0859,62,942,0,,0,276,318,247,1,1846,8,0,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23762,2018,6,27,6/27/2018,AS,19930,AS,N403AS,27,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,615,619,4,4,0,0,0600-0659,21,640,0,,0,273,285,255,1,1721,7,0,,,,,,,,19,6/27/2018,0 days 01:12:00.000000000,72
23763,2018,6,27,6/27/2018,AS,19930,AS,N363VA,1213,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1732,1806,34,34,1,2,1700-1759,30,1836,0,,0,281,280,242,1,1846,8,0,,,,,,,,19,6/27/2018,0 days 01:12:00.000000000,72
23784,2018,6,8,6/8/2018,AS,19930,AS,N642VA,1201,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,820,826,6,6,0,0,0800-0859,63,929,0,,0,276,329,260,1,1846,8,6,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23785,2018,6,9,6/9/2018,AS,19930,AS,N584AS,21,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,820,911,51,51,1,3,0800-0859,16,927,0,,0,265,261,235,1,1721,7,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23786,2018,6,9,6/9/2018,AS,19930,AS,N525AS,27,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,615,715,60,60,1,4,0600-0659,24,739,0,,0,273,262,231,1,1721,7,49,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23787,2018,6,9,6/9/2018,AS,19930,AS,N493AS,29,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1405,1408,3,3,0,0,1400-1459,43,1451,0,,0,276,302,248,1,1721,7,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23788,2018,6,9,6/9/2018,AS,19930,AS,N253AK,687,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1720,1738,18,18,1,1,1700-1759,34,1812,0,,0,270,267,230,1,1739,7,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23789,2018,6,9,6/9/2018,AS,19930,AS,N530VA,1201,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,820,927,67,67,1,4,0800-0859,26,953,0,,0,276,298,267,1,1846,8,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23790,2018,6,9,6/9/2018,AS,19930,AS,N634VA,1231,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,710,758,48,48,1,3,0700-0759,24,822,0,,0,264,266,236,1,1744,7,48,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23791,2018,6,10,6/10/2018,AS,19930,AS,N468AS,21,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1925,2102,97,97,1,6,1900-1959,106,2248,0,,0,278,333,219,1,1721,7,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23792,2018,6,10,6/10/2018,AS,19930,AS,N453AS,687,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1720,1745,25,25,1,1,1700-1759,37,1822,0,,0,270,284,243,1,1739,7,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23793,2018,6,10,6/10/2018,AS,19930,AS,N525VA,1213,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1732,1759,27,27,1,1,1700-1759,39,1838,0,,0,281,305,256,1,1846,8,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23794,2018,6,10,6/10/2018,AS,19930,AS,N284VA,1245,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1855,1944,49,49,1,3,1800-1859,69,2053,0,,0,270,303,224,1,1744,7,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23798,2018,6,19,6/19/2018,B6,20409,B6,N231JB,1712,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1500,1616,76,76,1,5,1500-1559,48,1704,0,,0,145,159,105,1,867,4,0,,,,,,,,17,6/19/2018,0 days 00:00:00.000000000,0
23801,2018,6,26,6/26/2018,B6,20409,B6,N323JB,1712,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1500,1710,130,130,1,8,1500-1559,43,1753,0,,0,145,172,108,1,867,4,0,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23802,2018,6,27,6/27/2018,B6,20409,B6,N228JB,1712,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1500,1521,21,21,1,1,1500-1559,30,1551,0,,0,145,147,106,1,867,4,0,,,,,,,,19,6/27/2018,0 days 01:12:00.000000000,72
23806,2018,6,8,6/8/2018,EV,20366,EV,N14173,4203,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,900,920,20,20,1,1,0900-0959,52,1012,0,,0,59,86,27,1,137,1,20,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23807,2018,6,10,6/10/2018,EV,20366,EV,N13553,4203,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,900,1037,97,97,1,6,0900-0959,32,1109,0,,0,59,64,27,1,137,1,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23810,2018,6,26,6/26/2018,EV,20366,EV,N25134,4203,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,900,1138,158,158,1,10,0900-0959,26,1204,0,,0,59,56,27,1,137,1,0,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23812,2018,6,9,6/9/2018,EV,20366,EV,N11544,4235,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2105,2135,30,30,1,2,2100-2159,29,2204,0,,0,80,84,51,1,323,2,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23813,2018,6,9,6/9/2018,EV,20366,EV,N15574,4241,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1530,1555,25,25,1,1,1500-1559,28,1623,0,,0,141,141,108,1,778,4,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23814,2018,6,16,6/16/2018,EV,20366,EV,N15572,4241,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1530,1618,48,48,1,3,1500-1559,22,1640,0,,0,141,130,104,1,778,4,0,,,,,,,,16,6/16/2018,0 days 02:17:00.000000000,137
23818,2018,6,3,6/3/2018,EV,20366,EV,N14905,4374,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1930,2116,106,106,1,7,1900-1959,21,2137,0,,0,125,109,84,1,588,3,0,,,,,,,,12,6/3/2018,0 days 01:06:00.000000000,66
23819,2018,6,10,6/10/2018,EV,20366,EV,N16976,4374,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1935,2113,98,98,1,6,1900-1959,96,2249,0,,0,120,187,87,1,588,3,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23827,2018,6,26,6/26/2018,EV,20366,EV,N16546,4374,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1935,2144,129,129,1,8,1900-1959,58,2242,0,,0,120,149,86,1,588,3,17,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23828,2018,6,8,6/8/2018,EV,20366,EV,N14173,4378,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1305,1441,96,96,1,6,1300-1359,19,1500,0,,0,123,105,82,1,588,3,0,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23829,2018,6,9,6/9/2018,EV,20366,EV,N27152,4378,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1302,1352,50,50,1,3,1300-1359,37,1429,0,,0,123,124,83,1,588,3,50,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23830,2018,6,10,6/10/2018,EV,20366,EV,N27152,4378,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1305,1414,69,69,1,4,1300-1359,17,1431,0,,0,123,99,79,1,588,3,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23833,2018,6,26,6/26/2018,EV,20366,EV,N17108,4378,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1305,1516,131,131,1,8,1300-1359,60,1616,0,,0,123,158,91,1,588,3,0,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23836,2018,6,8,6/8/2018,EV,20366,EV,N14902,4397,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1300,1420,80,80,1,5,1300-1359,19,1439,0,,0,72,63,36,1,177,1,71,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23837,2018,6,9,6/9/2018,EV,20366,EV,N12567,4397,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1300,1320,20,20,1,1,1300-1359,42,1402,0,,0,72,82,33,1,177,1,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23838,2018,6,10,6/10/2018,EV,20366,EV,N11548,4397,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1300,1657,237,237,1,12,1300-1359,50,1747,0,,0,72,97,35,1,177,1,11,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23842,2018,6,10,6/10/2018,MQ,20398,MQ,N543EA,3326,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,715,734,19,19,1,1,0700-0759,30,804,0,,0,111,119,83,1,622,3,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23845,2018,6,19,6/19/2018,MQ,20398,MQ,N529EA,3326,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,715,954,159,159,1,10,0700-0759,26,1020,0,,0,111,114,83,1,622,3,0,,,,,,,,17,6/19/2018,0 days 00:00:00.000000000,0
23848,2018,6,16,6/16/2018,MQ,20398,MQ,N541EA,3328,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1232,1322,50,50,1,3,1200-1259,21,1343,0,,0,91,86,61,1,413,2,0,,,,,,,,16,6/16/2018,0 days 02:17:00.000000000,137
23851,2018,6,19,6/19/2018,MQ,20398,MQ,N542EA,3328,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1232,1246,14,14,0,0,1200-1259,108,1434,0,,0,91,181,67,1,413,2,0,,,,,,,,17,6/19/2018,0 days 00:00:00.000000000,0
23854,2018,6,27,6/27/2018,MQ,20398,MQ,N504AE,3328,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1232,1250,18,18,1,1,1200-1259,26,1316,0,,0,91,91,58,1,413,2,0,,,,,,,,19,6/27/2018,0 days 01:12:00.000000000,72
23856,2018,6,8,6/8/2018,MQ,20398,MQ,N664MS,3329,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,735,754,19,19,1,1,0700-0759,30,824,0,,0,128,161,125,1,773,4,0,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23857,2018,6,9,6/9/2018,MQ,20398,MQ,N656AE,3329,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,735,802,27,27,1,1,0700-0759,92,934,0,,0,128,226,117,1,773,4,27,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23858,2018,6,10,6/10/2018,MQ,20398,MQ,N658AE,3329,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,735,810,35,35,1,2,0700-0759,55,905,0,,0,128,179,120,1,773,4,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23861,2018,6,26,6/26/2018,MQ,20398,MQ,N693AE,3329,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,735,832,57,57,1,3,0700-0759,79,951,0,,0,128,199,115,1,773,4,57,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23862,2018,6,8,6/8/2018,MQ,20398,MQ,N259NN,3330,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1005,1104,59,59,1,3,1000-1059,70,1214,0,,0,222,295,220,1,1332,6,0,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23863,2018,6,10,6/10/2018,MQ,20398,MQ,N240NN,3330,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1005,1045,40,40,1,2,1000-1059,27,1112,0,,0,222,210,179,1,1332,6,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23865,2018,6,19,6/19/2018,MQ,20398,MQ,N244NN,3330,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1005,1153,108,108,1,7,1000-1059,100,1333,0,,0,222,281,176,1,1332,6,0,,,,,,,,17,6/19/2018,0 days 00:00:00.000000000,0
23868,2018,6,26,6/26/2018,MQ,20398,MQ,N228NN,3330,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1005,1538,333,333,1,12,1000-1059,35,1613,0,,0,222,231,191,1,1332,6,0,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23871,2018,6,8,6/8/2018,MQ,20398,MQ,N529EA,3333,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2004,2114,70,70,1,4,2000-2059,18,2132,0,,0,123,118,91,1,693,3,6,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23872,2018,6,10,6/10/2018,MQ,20398,MQ,N532EA,3333,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2004,2036,32,32,1,2,2000-2059,86,2202,0,,0,123,184,92,1,693,3,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23879,2018,6,3,6/3/2018,MQ,20398,MQ,N678AE,3335,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,835,908,33,33,1,2,0800-0859,21,929,0,,0,71,74,49,1,323,2,0,,,,,,,,12,6/3/2018,0 days 01:06:00.000000000,66
23881,2018,6,3,6/3/2018,MQ,20398,MQ,N535EA,3337,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1855,1913,18,18,1,1,1800-1859,23,1936,0,,0,116,117,86,1,622,3,0,,,,,,,,12,6/3/2018,0 days 01:06:00.000000000,66
23883,2018,6,8,6/8/2018,MQ,20398,MQ,N239NN,3337,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2155,2259,64,64,1,4,2100-2159,18,2317,0,,0,92,89,68,1,416,2,0,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23885,2018,6,19,6/19/2018,MQ,20398,MQ,N255NN,3337,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2155,2236,41,41,1,2,2100-2159,19,2255,0,,0,92,90,65,1,416,2,0,,,,,,,,17,6/19/2018,0 days 00:00:00.000000000,0
23890,2018,6,9,6/9/2018,MQ,20398,MQ,N542EA,3338,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1700,1723,23,23,1,1,1700-1759,18,1741,0,,0,91,86,64,1,334,2,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23891,2018,6,16,6/16/2018,MQ,20398,MQ,N532EA,3338,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1700,1728,28,28,1,1,1700-1759,24,1752,0,,0,91,92,65,1,334,2,0,,,,,,,,16,6/16/2018,0 days 02:17:00.000000000,137
23896,2018,6,3,6/3/2018,MQ,20398,MQ,N528EG,3345,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1232,1310,38,38,1,2,1200-1259,37,1347,0,,0,88,101,58,1,413,2,0,,,,,,,,12,6/3/2018,0 days 01:06:00.000000000,66
23897,2018,6,9,6/9/2018,MQ,20398,MQ,N542EA,3347,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,920,1054,94,94,1,6,0900-0959,15,1109,0,,0,150,140,121,1,978,4,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23898,2018,6,10,6/10/2018,MQ,20398,MQ,N245NN,3347,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,950,1037,47,47,1,3,0900-0959,21,1058,0,,0,193,193,168,1,1185,5,47,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23900,2018,6,26,6/26/2018,MQ,20398,MQ,N250NN,3347,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,950,1129,99,99,1,6,0900-0959,20,1149,0,,0,193,193,169,1,1185,5,99,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23902,2018,6,10,6/10/2018,MQ,20398,MQ,N928AE,3348,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2035,2052,17,17,1,1,2000-2059,76,2208,0,,0,65,124,40,1,234,1,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23908,2018,6,8,6/8/2018,MQ,20398,MQ,N658AE,3351,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2020,2050,30,30,1,2,2000-2059,21,2111,0,,0,99,93,67,1,436,2,0,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23909,2018,6,9,6/9/2018,MQ,20398,MQ,N663AR,3351,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2020,2233,133,133,1,8,2000-2059,27,2300,0,,0,99,118,85,1,436,2,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23910,2018,6,10,6/10/2018,MQ,20398,MQ,N679AE,3351,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2020,2034,14,14,0,0,2000-2059,53,2127,0,,0,99,128,69,1,436,2,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23918,2018,6,8,6/8/2018,MQ,20398,MQ,N693AE,3352,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,845,919,34,34,1,2,0800-0859,84,1043,0,,0,90,162,75,1,474,2,34,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23919,2018,6,10,6/10/2018,MQ,20398,MQ,N524AE,3352,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,845,1030,105,105,1,7,0800-0859,16,1046,0,,0,90,81,62,1,474,2,0,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23920,2018,6,19,6/19/2018,MQ,20398,MQ,N507AE,3352,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,845,850,5,5,0,0,0800-0859,45,935,0,,0,90,111,63,1,474,2,0,,,,,,,,17,6/19/2018,0 days 00:00:00.000000000,0
23921,2018,6,26,6/26/2018,MQ,20398,MQ,N535EA,3352,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,845,1300,255,255,1,12,0800-0859,16,1316,0,,0,90,83,65,1,474,2,8,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23922,2018,6,27,6/27/2018,MQ,20398,MQ,N541EA,3352,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,845,1109,144,144,1,9,0800-0859,14,1123,0,,0,90,81,65,1,474,2,0,,,,,,,,19,6/27/2018,0 days 01:12:00.000000000,72
23924,2018,6,19,6/19/2018,MQ,20398,MQ,N220NN,3355,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1455,1515,20,20,1,1,1400-1459,58,1613,0,,0,91,123,62,1,474,2,0,,,,,,,,17,6/19/2018,0 days 00:00:00.000000000,0
23927,2018,6,27,6/27/2018,MQ,20398,MQ,N250NN,3355,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1455,1510,15,15,1,1,1400-1459,22,1532,0,,0,91,92,67,1,474,2,0,,,,,,,,19,6/27/2018,0 days 01:12:00.000000000,72
23931,2018,6,8,6/8/2018,MQ,20398,MQ,N234JW,3358,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1140,1212,32,32,1,2,1100-1159,32,1244,0,,0,121,126,84,1,606,3,32,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23932,2018,6,9,6/9/2018,MQ,20398,MQ,N226NN,3358,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1235,1305,30,30,1,2,1200-1259,47,1352,0,,0,131,148,93,1,606,3,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23933,2018,6,10,6/10/2018,MQ,20398,MQ,N263NN,3358,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1140,1210,30,30,1,2,1100-1159,62,1312,0,,0,121,182,114,1,606,3,9,,,,,,,,15,6/10/2018,0 days 01:17:00.000000000,77
23935,2018,6,19,6/19/2018,MQ,20398,MQ,N232NN,3358,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1140,1236,56,56,1,3,1100-1159,124,1440,0,,0,121,243,100,1,606,3,0,,,,,,,,17,6/19/2018,0 days 00:00:00.000000000,0
23939,2018,6,8,6/8/2018,MQ,20398,MQ,N671AE,3360,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1015,1237,142,142,1,9,1000-1059,13,1250,0,,0,89,83,66,1,438,2,0,,,,,,,,13,6/8/2018,0 days 00:27:00.000000000,27
23940,2018,6,9,6/9/2018,MQ,20398,MQ,N653AE,3360,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1015,1130,75,75,1,5,1000-1059,38,1208,0,,0,89,110,67,1,438,2,0,,,,,,,,14,6/9/2018,0 days 05:31:00.000000000,331
23946,2018,6,26,6/26/2018,MQ,20398,MQ,N652RS,3360,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1015,1350,215,215,1,12,1000-1059,19,1409,0,,0,89,103,78,1,438,2,84,,,,,,,,18,6/26/2018,0 days 11:33:00.000000000,693
23947,2018,6,27,6/27/2018,MQ,20398,MQ,N667GB,3360,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1015,1033,18,18,1,1,1000-1059,36,1109,0,,0,89,105,65,1,438,2,0,,,,,,,,19,6/27/2018,0 days 01:12:00.000000000,72
23949,2018,6,19,6/19/2018,MQ,20398,MQ,N528EG,3361,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,710,729,19,19,1,1,0700-0759,23,752,0,,0,83,88,59,1,409,2,0,,,,,,,,17,6/19/2018,0 days 00:00:00.000000000,0
